,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct,long,lat
4527,433760,Summer Movie Night,2018-08-23T19:00:00+00:00,2018-08-23T22:00:00+00:00,Parks Department,Special Event,Manhattan,"Sherman Creek: Riley - Levin Children's Garden ,Sherman Creek: Former Boat Clubs Site ,Sherman Creek: Sherman Creek",,,12,34,-73.9223343,40.8595637
4528,433762,Picnic,2018-08-26T11:00:00+00:00,2018-08-26T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,,8,19,-73.9665924,40.7812695
4529,433764,110th Precinct Youth Softball Clinic,2018-08-14T11:00:00+00:00,2018-08-14T12:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Softball-10,,,81,110,-73.840785,40.73971359999999
4530,433766,Party,2018-08-25T10:00:00+00:00,2018-08-25T13:00:00+00:00,Parks Department,Special Event,Queens,Francis Lewis Park: Lawn,,,7,109,-73.824516,40.7965619
4531,433780,Permitted Film Event,2018-07-30T06:00:00+00:00,2018-08-29T06:00:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Shooting Permit,Queens,"Kaufman Astoria Studios: 34-12 36th Street , 37 STREET between 35 AVENUE and 34 AVENUE",,,1,114,-73.9244921,40.7568434
4532,433783,Party,2018-09-09T15:00:00+00:00,2018-09-09T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Adventure Playground Lawn,,,64,22,-73.9774704,40.7730214
4533,433784,Party,2018-08-19T13:00:00+00:00,2018-08-19T19:00:00+00:00,Parks Department,Special Event,Manhattan,Morningside Park: West 116th Picnic Area,,,9,26,-73.9585391,40.8060712
4534,433797,Party,2018-08-19T10:00:00+00:00,2018-08-19T18:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 2,,,8,107,-73.7742339,40.7291208
4535,433801,Party,2018-08-25T13:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Diana Ross Playground Lawn,,,64,22,-73.97097339999999,40.7822731
4536,433805,Picnic,2018-08-23T17:00:00+00:00,2018-08-23T19:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove",,,64,22,-73.9733505,40.7747857
4537,433809,Queensboro Dance Festival Diversity Day,2018-09-08T13:00:00+00:00,2018-09-08T16:30:00+00:00,Street Activity Permit Office,Plaza Event,Queens,Diversity Plaza: Diversity Plaza 37 Road between Broadway and 74 Street,Full,Pedestrian Plaza,3,115,-73.8920313,40.7471594
4538,433811,Reach Out,2018-08-18T17:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Breininger Park: Breininger Park,,,13,105,-73.72902979999999,40.7258447
4539,433843,Celebration,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Claremont Park: Claremont Park,,,4,44,-73.9075506,40.8409
4540,433856,Picnic,2018-08-24T12:00:00+00:00,2018-08-24T14:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Heckscher Playground Lawns,,,64,22,-73.9780792,40.7679906
4541,433894,Permitted Film Event,2018-08-13T06:00:00+00:00,2018-09-12T23:59:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,Booth Theatre: 222 West 45th Street,,,5,14,-73.9869889,40.7584413
4542,433909,Food Truck,2018-08-14T10:00:00+00:00,2018-08-14T20:00:00+00:00,Street Activity Permit Office,Street Event,Manhattan,FREDERICK DOUGLASS BOULEVARD between WEST 122 STREET and WEST 123 STREET,East,Sidewalk and Curb Lane Closure,10,28,-73.960545,40.81133
4543,433920,APEC Birding Kids,2018-08-18T14:00:00+00:00,2018-08-18T15:00:00+00:00,Parks Department,Special Event,Manhattan,Fort Tryon Park: Fort Tryon Park,,,12,34,-73.9312995,40.8625608
4544,433922,Party,2018-09-08T10:00:00+00:00,2018-09-08T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,,8,19,-73.9665924,40.7812695
4545,433931,Salsa,2018-08-16T21:00:00+00:00,2018-08-16T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84,-73.988539,40.69228
4546,433931,Salsa,2018-08-23T21:00:00+00:00,2018-08-23T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84,-73.988539,40.69228
4547,433931,Salsa,2018-08-30T21:00:00+00:00,2018-08-30T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84,-73.988539,40.69228
4548,433931,Salsa,2018-09-06T21:00:00+00:00,2018-09-06T21:00:00+00:00,Street Activity Permit Office,Plaza Partner Event,Brooklyn,Willoughby Plaza: Willoughby Plaza Willoughby Street between Adams Street and Pearl Street,Full,Pedestrian Plaza,2,84,-73.988539,40.69228
4549,433938,Celebration,2018-09-05T11:00:00+00:00,2018-09-05T13:00:00+00:00,Parks Department,Special Event,Brooklyn,John Paul Jones Park (Cannonball Park): Gazebo Area,,,10,68,-74.03409189999999,40.6108083
4550,434000,Celebration,2018-08-25T14:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Shore Road Park: 79 St Playground,,,10,68,-74.0394361,40.6315339
4551,434002,Party,2018-08-26T13:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Queens,Bowne Park: Lawn,,,7,109,-73.8072049,40.7704771
4552,434006,Party,2018-08-19T12:00:00+00:00,2018-08-19T17:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 02,,,5,104,-73.8796412,40.720497
4553,434008,Barbecue,2018-09-01T10:00:00+00:00,2018-09-01T16:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake East - BBQ area White,,,81,110,-73.840785,40.73971359999999
4554,434009,ATT,2018-08-11T11:00:00+00:00,2018-08-11T19:00:00+00:00,Street Activity Permit Office,Street Event,Brooklyn,"86 STREET between 21 AVENUE and BAY PARKWAY, 86 STREET between 4 AVENUE and 5 AVENUE",North,Sidewalk and Curb Lane Closure,"10, 11","62, 68",-73.9525688,40.7782218
4555,434024,Celebration,2018-08-18T11:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: BBQ Area West,,,1,94,-73.99565570000001,40.5790202
4556,434036,Picnic,2018-08-19T10:00:00+00:00,2018-08-19T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: South Picnic Area 01,,,28,45,-73.8091736,40.8654997
4557,434037,Rccg-Jesus house SI Picnic,2018-08-19T12:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: BBQ Area 5 Midland,,,95,122,-74.0731462,40.58158
4558,434041,Party,2018-08-25T12:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Fountain of the Planets,,,81,110,-73.8380384,40.7488175
4559,434046,Party,2018-08-25T13:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Manhattan,John Jay Park: Playground,,,8,19,-73.9493916,40.7693053
4560,434048,1st Birthday,2018-08-18T16:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,,81,110,-73.8416755,40.7391267
4561,434055,Celebration,2018-09-09T07:00:00+00:00,2018-09-09T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: BBQ Area,,,4,44,-73.9318084,40.8217907
4562,434080,Picnic,2018-08-26T11:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Memorial Grove,,,26,50,-73.89703089999999,40.8913787
4563,434083,Party,2018-09-02T12:00:00+00:00,2018-09-02T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Playground For All Children Gazebo A,,,81,110,-73.8495172,40.7408875
4564,434085,Picnic,2018-09-08T13:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Walt Whitman Park: Walt Whitman Park,,,2,84,-73.98924699999999,40.698219
4565,434086,Party,2018-09-02T16:30:00+00:00,2018-09-02T18:30:00+00:00,Parks Department,Special Event,Manhattan,Stuyvesant Square: Flagpole Plaza West,,,6,13,-73.9841048,40.73394649999999
4566,434095,Church Event Pick nick,2018-08-25T14:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Staten Island,Willowbrook Park: BBQ Area 6,,,2,122,-74.15811289999999,40.6005621
4567,434099,Freeze Egg Hunt,2018-08-22T12:00:00+00:00,2018-08-22T14:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Mineral Springs,,,64,22,-73.9743548,40.7729589
4568,434107,Picnic,2018-09-08T11:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Pilgrim Hill,,,64,22,-73.9682567,40.7732955
4569,434137,Permitted Film Event,2018-08-09T00:01:00+00:00,2018-08-22T23:59:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,"60 LINCOLN CENTER PLAZA, WEST 62 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE",,,7,20,-73.9845151,40.7720489
4570,434139,Party,2018-08-26T16:00:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,,8,19,-73.9665924,40.7812695
4571,434143,Bushwick For Christ,2018-09-08T11:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Heckscher Playground: Playground,,,4,83,-73.9772285,40.7684641
4572,434177,Picnic,2018-08-26T10:00:00+00:00,2018-08-26T12:00:00+00:00,Parks Department,Special Event,Brooklyn,Underwood Park: Picnic Area,,,2,88,-88.9806072,40.5010069
4573,434178,Celebration,2018-08-26T13:00:00+00:00,2018-08-26T18:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: BBQ Area North,,,1,94,-73.95263609999999,40.7213441
4574,434190,Picnic,2018-08-11T12:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Edmonds Playground (IS 113): Playground,,,2,88,-73.9713938,40.68917039999999
4575,434192,Party,2018-08-25T11:00:00+00:00,2018-08-25T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Adventure Playground Lawn,,,64,22,-73.9774704,40.7730214
4576,434219,Barbecue,2018-08-26T09:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Barbecue / Picnic Area 1,,,3,42,-73.8953489,40.8400367
4577,434223,Permitted Film Event,2018-08-03T06:00:00+00:00,2018-08-17T22:00:00+00:00,"Mayor's Office of Film, Theatre & Broadcasting",Theater Load in and Load Outs,Manhattan,"Longacre Theatre: 220 West 48th Street , WEST 48 STREET between BROADWAY and EIGHTH AVENUE",,,5,18,-73.9858912,40.7604709
4578,420679,Coney Island Boardwalk Greeters and Activations,2018-08-19T12:00:00+00:00,2018-08-19T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4579,420679,Coney Island Boardwalk Greeters and Activations,2018-08-25T12:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4580,420679,Coney Island Boardwalk Greeters and Activations,2018-08-26T12:00:00+00:00,2018-08-26T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4581,420679,Coney Island Boardwalk Greeters and Activations,2018-09-01T12:00:00+00:00,2018-09-01T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4582,420679,Coney Island Boardwalk Greeters and Activations,2018-09-02T12:00:00+00:00,2018-09-02T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4583,420679,Coney Island Boardwalk Greeters and Activations,2018-09-08T12:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4584,420679,Coney Island Boardwalk Greeters and Activations,2018-09-09T12:00:00+00:00,2018-09-09T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60,-73.9791067,40.5740282
4585,420693,Celebration,2018-08-25T18:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Special Event,Manhattan,City Hall Park: Fountain Plaza,,,1,1,-74.0065484,40.7125138
4586,420701,Picnic,2018-09-08T09:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Queens,Highland Park: BBQ Area Green,,,5,104,-73.8862997,40.6887278
4587,420723,Picnic,2018-08-11T12:30:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Queens,Alley Pond Park: Upper Alley BBQ Area Yellow,,,11,111,-73.74126679999999,40.7421056
4588,420727,Health Walk to Fitness,2018-08-16T08:00:00+00:00,2018-08-16T09:00:00+00:00,Parks Department,Special Event,Bronx,"Macombs Dam Park: Macombs Dam Park ,Macombs Dam Park: Track-01",,,"04, 4",44,-73.9274284,40.8267949
4589,420727,Health Walk to Fitness,2018-08-23T08:00:00+00:00,2018-08-23T09:00:00+00:00,Parks Department,Special Event,Bronx,"Macombs Dam Park: Macombs Dam Park ,Macombs Dam Park: Track-01",,,"04, 4",44,-73.9274284,40.8267949
4590,420727,Health Walk to Fitness,2018-08-30T08:00:00+00:00,2018-08-30T09:00:00+00:00,Parks Department,Special Event,Bronx,"Macombs Dam Park: Macombs Dam Park ,Macombs Dam Park: Track-01",,,"04, 4",44,-73.9274284,40.8267949
4591,420728,Picnic,2018-08-26T11:00:00+00:00,2018-08-26T17:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Orange,,,8,107,-73.7742339,40.7291208
4592,420736,Barbecue,2018-08-11T09:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Manhattan Beach Park: Picnic Area 01,,,15,61,-73.94259509999999,40.5768226
4593,420744,Infill 6 Family Fun in the Park 2018,2018-08-11T09:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: 10th Avenue Lawn,,,55,78,-74.1742648,40.9334348
4594,420757,Barbecue,2018-08-11T11:00:00+00:00,2018-08-11T15:00:00+00:00,Parks Department,Special Event,Bronx,St. Mary's Park: St Mary's Playground West,,,1,40,-73.9120243,40.8117387
4595,420772,Annual Block Party,2018-08-11T10:00:00+00:00,2018-08-11T19:00:00+00:00,Street Activity Permit Office,Block Party,Queens,243 STREET between 135 AVENUE and 136 AVENUE,Full,Full Street Closure,13,105,-73.7339739,40.6681067
4596,420786,Celebration,2018-08-22T17:00:00+00:00,2018-08-22T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Fort Greene Park: Monument Plaza,,,2,88,-73.97552879999999,40.69179370000001
4597,420793,East 4th Street Block party,2018-08-11T12:00:00+00:00,2018-08-11T21:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,EAST 4 STREET between BEVERLY ROAD and AVENUE C,Full,Full Street Closure,12,66,-73.9869714,40.7251641
4598,420804,Doggie Training Camp,2018-08-11T13:00:00+00:00,2018-08-11T15:00:00+00:00,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground,,,1,114,-73.9229654,40.7792459
4599,420804,Doggie Training Camp,2018-08-18T13:00:00+00:00,2018-08-18T15:00:00+00:00,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground,,,1,114,-73.9229654,40.7792459
4600,420804,Doggie Training Camp,2018-08-25T13:00:00+00:00,2018-08-25T15:00:00+00:00,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground,,,1,114,-73.9229654,40.7792459
4601,420806,Doggie Training Camp,2018-09-01T13:00:00+00:00,2018-09-01T15:00:00+00:00,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground,,,1,114,-73.9229654,40.7792459
4602,420806,Doggie Training Camp,2018-09-08T13:00:00+00:00,2018-09-08T15:00:00+00:00,Parks Department,Special Event,Queens,Astoria Park: Great Lawn 01A North Side of Playground,,,1,114,-73.9229654,40.7792459
4603,420816,Party,2018-08-25T11:00:00+00:00,2018-08-25T13:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Dinosaur-RSP,,,7,24,-73.97481789999999,40.7969045
4604,420842,Jaels Birthday Party,2018-08-11T13:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Bronx,Soundview Park: Soundview Park,,,9,43,-73.8727799,40.8171401
4605,420862,Community event,2018-08-11T12:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Staten Island,RENEE PLACE between HILLMAN AVENUE and JARDINE AVENUE,Full,Full Street Closure,2,121,-74.1637063,40.61118889999999
4606,420903,Back to School Concert,2018-09-08T12:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Manhattan,Sol Lain Plgd: Basketball-01,,,03,7,-73.9839212,40.7143044
4607,420975,Picnic and Baseball with SEA,2018-08-24T10:00:00+00:00,2018-08-24T15:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Great Lawn South West Lawn ,Central Park: Great Lawn-Softball-03",,,64,22,-73.9665924,40.7812695
4608,420978,PULASKI 4 BLOCK ASSOCIATION,2018-08-12T11:30:00+00:00,2018-08-12T19:30:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,PULASKI STREET between THROOP AVENUE and MARCUS GARVEY BOULEVARD,Full,Full Street Closure,3,79,-73.9416767,40.693469
4609,421015,Christian Movie Screening,2018-08-24T19:00:00+00:00,2018-08-24T22:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: Bandshell and Seating,,,82,102,-73.8583015,40.6984268
4610,421054,Picnic,2018-08-18T10:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Meadow Lake West - BBQ area Blue,,,81,110,-73.840785,40.73971359999999
4611,421068,BLOCK PARTY SUMMER JAM 2,2018-08-25T12:00:00+00:00,2018-08-25T18:00:00+00:00,Street Activity Permit Office,Block Party,Queens,160 STREET between HILLSIDE AVENUE and DEAD END,Both,Sidewalk and Street Closure,"12, 8","103, 107",-73.6990335,40.7396475
4612,421081,Picnic,2018-09-08T12:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Adventure Playground Lawn,,,64,22,-73.9774704,40.7730214
4613,421102,47st blockparty,2018-08-11T11:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,47 STREET between 5 AVENUE and 6 AVENUE,Full,Full Street Closure,7,72,-73.978932,40.7566736
4614,421116,Annual Parish Block Party,2018-08-11T12:00:00+00:00,2018-08-11T17:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,BROOKLYN AVENUE between EASTERN PARKWAY and PRESIDENT STREET,Both,Sidewalk and Street Closure,"8, 9","71, 77",-73.9506586,40.6681585
4615,421119,Jefferson ave block party,2018-08-11T11:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Queens,JEFFERSON AVENUE between CYPRESS AVENUE and WYCKOFF AVENUE,Full,Full Street Closure,5,104,-73.9218844,40.7084572
4616,421188,Picnic,2018-09-08T11:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Hill North,,,64,22,-73.9590206,40.7972678
4617,421219,Gotham Ave Annual Block Party,2018-08-18T13:00:00+00:00,2018-08-18T20:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,79 GOTHAM AVENUE between GERRITSEN AVENUE and FANE CT,Full,Full Street Closure,"15, 18","61, 63",-73.9248451,40.591538
4618,421223,Celebration,2018-08-26T17:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,,64,22,-73.9765048,40.7669241
4619,421227,East 63rd street 2018,2018-08-11T10:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,EAST 63 STREET between 56 DRIVE and NATIONAL DRIVE,Full,Full Street Closure,18,63,-73.9093194,40.604339
4620,421231,Back To School Bash,2018-08-11T11:00:00+00:00,2018-08-11T16:00:00+00:00,Street Activity Permit Office,Block Party,Bronx,REV DR FLETCHER C CRAWFORD WAY between EAST 172 STREET and JENNINGS STREET,Full,Full Street Closure,3,42,,
4621,421239,Sunday Zumba,2018-08-12T08:00:00+00:00,2018-08-12T11:30:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Splaza Great Lawn/Gazebo,,,95,122,-74.0731462,40.58158
4622,421239,Sunday Zumba,2018-08-19T08:00:00+00:00,2018-08-19T11:30:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Splaza Great Lawn/Gazebo,,,95,122,-74.0731462,40.58158
4623,421239,Sunday Zumba,2018-08-26T08:00:00+00:00,2018-08-26T11:30:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Splaza Great Lawn/Gazebo,,,95,122,-74.0731462,40.58158
4624,421239,Sunday Zumba,2018-09-02T08:00:00+00:00,2018-09-02T11:30:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Splaza Great Lawn/Gazebo,,,95,122,-74.0731462,40.58158
4625,421239,Sunday Zumba,2018-09-09T08:00:00+00:00,2018-09-09T11:30:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Splaza Great Lawn/Gazebo,,,95,122,-74.0731462,40.58158
4626,421248,124th Street Block Party 2018,2018-08-18T11:00:00+00:00,2018-08-18T18:00:00+00:00,Street Activity Permit Office,Block Party,Queens,124 STREET between 15 AVENUE and 18 AVENUE,Full,Full Street Closure,7,109,-73.992041,40.738829
4627,421249,Back To SChool Education,2018-08-25T10:00:00+00:00,2018-08-25T18:00:00+00:00,Street Activity Permit Office,Block Party,Manhattan,EAST 101 STREET between LEXINGTON AVENUE and PARK AVENUE,Full,Full Street Closure,11,23,-73.94929650000002,40.7892446
4628,421305,Barbecue,2018-08-17T15:00:00+00:00,2018-08-17T16:00:00+00:00,Parks Department,Special Event,Manhattan,"Morningside Park: West 122nd St BBQ Area A ,Morningside Park: West 122nd St BBQ Area B",,,9,26,-73.9585391,40.8060712
4629,421313,Free Shakespeare in the Park: All's Well That Ends Well,2018-08-15T18:00:00+00:00,2018-08-15T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Harlem Meer Picnic Area,,,64,22,-73.95159579999999,40.7964643
4630,421319,Free Shakespeare in the Park: King Lear,2018-08-22T18:00:00+00:00,2018-08-22T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Harlem Meer Picnic Area,,,64,22,-73.95159579999999,40.7964643
4631,421347,Block Closure,2018-08-25T11:00:00+00:00,2018-08-25T20:00:00+00:00,Street Activity Permit Office,Block Party,Queens,115 STREET between 133 AVENUE and 135 AVENUE,Both,Full Street Closure,10,106,-73.8277386,40.6857214
4632,421348,3rd BDE FAMILY DAY,2018-08-19T10:00:00+00:00,2018-08-19T15:00:00+00:00,Parks Department,Special Event,Queens,Fort Totten Park: Gazebo,,,7,109,-73.779896,40.792653
4633,421361,Picnic,2018-08-26T15:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Canarsie Park: Lawn Area E 85th Street and Seaview,,,18,69,-73.8960013,40.6289969
4634,421377,Sunset Summer Concert,2018-08-18T18:00:00+00:00,2018-08-18T21:00:00+00:00,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Splaza Sprinkler Fountain,,,95,122,-74.0731462,40.58158
4635,421461,Rutland Road Appreciation Day,2018-08-11T12:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Street Event,Brooklyn,RUTLAND ROAD between ROCKAWAY PARKWAY and EAST 96 STREET,Full,Full Street Closure,17,67,-73.9411466,40.65998769999999
4636,421463,Giving Back II,2018-08-18T12:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Queens,Baisley Pond Park: Picnic Area 1 Zone 03,,,12,113,-73.786025,40.6737751
4637,421473,Water on the Go,2018-08-17T08:00:00+00:00,2018-08-17T18:00:00+00:00,Street Activity Permit Office,Street Event,Staten Island,STUYVESANT PLACE between HYATT STREET and BAY STREET,East,Partial Sidewalk Closure,1,120,-74.0761414,40.6419044
4638,421473,Water on the Go,2018-08-24T08:00:00+00:00,2018-08-24T18:00:00+00:00,Street Activity Permit Office,Street Event,Staten Island,STUYVESANT PLACE between HYATT STREET and BAY STREET,East,Partial Sidewalk Closure,1,120,-74.0761414,40.6419044
4639,421473,Water on the Go,2018-08-31T08:00:00+00:00,2018-08-31T18:00:00+00:00,Street Activity Permit Office,Street Event,Staten Island,STUYVESANT PLACE between HYATT STREET and BAY STREET,East,Partial Sidewalk Closure,1,120,-74.0761414,40.6419044
4640,421487,ARC FUND,2018-08-18T11:30:00+00:00,2018-08-18T18:00:00+00:00,Street Activity Permit Office,Block Party,Manhattan,EAST 128 STREET between MADISON AVENUE and PARK AVENUE,Full,Full Street Closure,11,25,-73.93781899999999,40.8073089
4641,421507,Celebration,2018-09-08T16:00:00+00:00,2018-09-08T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Bethesda Fountain Terrace,,,64,22,-73.9708181,40.7738198
4642,421508,50th Street Block Party,2018-08-11T12:00:00+00:00,2018-08-11T21:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,50 STREET between 3 AVENUE and 4 AVENUE,Full,Full Street Closure,7,72,-73.9983834,40.6378846
4643,421532,FDNY Block Party,2018-08-11T11:00:00+00:00,2018-08-11T16:00:00+00:00,Street Activity Permit Office,Street Event,Queens,38 AVENUE between PRINCE STREET and MAIN STREET,Full,Full Street Closure,7,109,-73.8319688,40.760051
4644,421535,FDNY Block Party,2018-08-18T11:00:00+00:00,2018-08-18T16:00:00+00:00,Street Activity Permit Office,Street Event,Staten Island,BROAD STREET between WRIGHT STREET and QUINN STREET,Full,Full Street Closure,1,120,-75.97605949999999,40.9542524
4645,421537,FDNY Block Party,2018-08-25T11:00:00+00:00,2018-08-25T16:00:00+00:00,Street Activity Permit Office,Street Event,Bronx,WEST 167 STREET between OGDEN AVENUE and NELSON AVENUE,Full,Full Street Closure,4,44,-73.92739159999999,40.8375316
4646,421578,Picnic,2018-08-25T12:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Marine Park: Lawn Area (Ave U & Stuart St),,,18,63,-73.9387579,40.6066248
