,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct
75,338385,Belvedere Castle year-long construction,2018-08-11T00:00:00+00:00,2018-08-11T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
76,338385,Belvedere Castle year-long construction,2018-08-12T00:00:00+00:00,2018-08-12T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
77,338385,Belvedere Castle year-long construction,2018-08-13T00:00:00+00:00,2018-08-13T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
78,338385,Belvedere Castle year-long construction,2018-08-14T00:00:00+00:00,2018-08-14T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
79,338385,Belvedere Castle year-long construction,2018-08-15T00:00:00+00:00,2018-08-15T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
80,338385,Belvedere Castle year-long construction,2018-08-16T00:00:00+00:00,2018-08-16T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
81,338385,Belvedere Castle year-long construction,2018-08-17T00:00:00+00:00,2018-08-17T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
82,338385,Belvedere Castle year-long construction,2018-08-18T00:00:00+00:00,2018-08-18T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
83,338385,Belvedere Castle year-long construction,2018-08-19T00:00:00+00:00,2018-08-19T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
84,338385,Belvedere Castle year-long construction,2018-08-20T00:00:00+00:00,2018-08-20T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
85,338385,Belvedere Castle year-long construction,2018-08-21T00:00:00+00:00,2018-08-21T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
86,338385,Belvedere Castle year-long construction,2018-08-22T00:00:00+00:00,2018-08-22T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
87,338385,Belvedere Castle year-long construction,2018-08-23T00:00:00+00:00,2018-08-23T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
88,338385,Belvedere Castle year-long construction,2018-08-24T00:00:00+00:00,2018-08-24T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
89,338385,Belvedere Castle year-long construction,2018-08-25T00:00:00+00:00,2018-08-25T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
90,338385,Belvedere Castle year-long construction,2018-08-26T00:00:00+00:00,2018-08-26T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
91,338385,Belvedere Castle year-long construction,2018-08-27T00:00:00+00:00,2018-08-27T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
92,338385,Belvedere Castle year-long construction,2018-08-28T00:00:00+00:00,2018-08-28T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
93,338385,Belvedere Castle year-long construction,2018-08-29T00:00:00+00:00,2018-08-29T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
94,338385,Belvedere Castle year-long construction,2018-08-30T00:00:00+00:00,2018-08-30T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
95,338385,Belvedere Castle year-long construction,2018-08-31T00:00:00+00:00,2018-08-31T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
96,338385,Belvedere Castle year-long construction,2018-09-01T00:00:00+00:00,2018-09-01T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
97,338385,Belvedere Castle year-long construction,2018-09-02T00:00:00+00:00,2018-09-02T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
98,338385,Belvedere Castle year-long construction,2018-09-03T00:00:00+00:00,2018-09-03T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
99,338385,Belvedere Castle year-long construction,2018-09-04T00:00:00+00:00,2018-09-04T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
100,338385,Belvedere Castle year-long construction,2018-09-05T00:00:00+00:00,2018-09-05T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
101,338385,Belvedere Castle year-long construction,2018-09-06T00:00:00+00:00,2018-09-06T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
102,338385,Belvedere Castle year-long construction,2018-09-07T00:00:00+00:00,2018-09-07T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
103,338385,Belvedere Castle year-long construction,2018-09-08T00:00:00+00:00,2018-09-08T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
104,338385,Belvedere Castle year-long construction,2018-09-09T00:00:00+00:00,2018-09-09T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
105,338385,Belvedere Castle year-long construction,2018-09-10T00:00:00+00:00,2018-09-10T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
106,338385,Belvedere Castle year-long construction,2018-09-11T00:00:00+00:00,2018-09-11T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22
107,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-11T08:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
108,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-12T08:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
109,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-13T08:00:00+00:00,2018-08-13T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
110,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-14T08:00:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
111,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-15T08:00:00+00:00,2018-08-15T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
112,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-16T08:00:00+00:00,2018-08-16T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
113,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-17T08:00:00+00:00,2018-08-17T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
114,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-18T08:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
115,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-19T08:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
116,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-20T08:00:00+00:00,2018-08-20T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
117,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-21T08:00:00+00:00,2018-08-21T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
118,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-22T08:00:00+00:00,2018-08-22T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
119,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-23T08:00:00+00:00,2018-08-23T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
120,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-24T08:00:00+00:00,2018-08-24T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
121,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-25T08:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
122,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-26T08:00:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
123,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-27T08:00:00+00:00,2018-08-27T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
124,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-28T08:00:00+00:00,2018-08-28T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
125,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-29T08:00:00+00:00,2018-08-29T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
126,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-30T08:00:00+00:00,2018-08-30T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
127,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-31T08:00:00+00:00,2018-08-31T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
128,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-01T08:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
129,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-02T08:00:00+00:00,2018-09-02T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
130,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-03T08:00:00+00:00,2018-09-03T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
131,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-04T08:00:00+00:00,2018-09-04T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
132,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-05T08:00:00+00:00,2018-09-05T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
133,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-06T08:00:00+00:00,2018-09-06T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
134,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-07T08:00:00+00:00,2018-09-07T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
135,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-08T08:00:00+00:00,2018-09-08T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
136,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-09T08:00:00+00:00,2018-09-09T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
137,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-10T08:00:00+00:00,2018-09-10T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
138,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-11T08:00:00+00:00,2018-09-11T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110
139,361878,Mel Chin Installation,2018-07-08T02:00:00+00:00,2018-09-08T08:00:00+00:00,Street Activity Permit Office,Plaza Event,Manhattan,"46/47 Broadway Pedestrian Plaza (Times Sq): 46/47 Broadway Pedestrian Plaza (Times Sq) BROADWAY between WEST 46 STREET and WEST 47 STREET, WEST 46 STREET between BROADWAY and 8 AVENUE",Full,Pedestrian Plaza,5,18
140,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-11T08:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
141,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-12T08:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
142,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-13T08:00:00+00:00,2018-08-13T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
143,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-14T08:00:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
144,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-15T08:00:00+00:00,2018-08-15T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
145,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-16T08:00:00+00:00,2018-08-16T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
146,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-17T08:00:00+00:00,2018-08-17T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
147,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-18T08:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
148,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-19T08:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
149,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-20T08:00:00+00:00,2018-08-20T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
150,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-21T08:00:00+00:00,2018-08-21T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
151,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-22T08:00:00+00:00,2018-08-22T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
152,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-23T08:00:00+00:00,2018-08-23T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
153,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-24T08:00:00+00:00,2018-08-24T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
154,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-25T08:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
155,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-26T08:00:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
156,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-27T08:00:00+00:00,2018-08-27T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
157,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-28T08:00:00+00:00,2018-08-28T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
158,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-29T08:00:00+00:00,2018-08-29T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
159,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-30T08:00:00+00:00,2018-08-30T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
160,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-31T08:00:00+00:00,2018-08-31T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
161,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-09-01T08:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
162,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-09-02T08:00:00+00:00,2018-09-02T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110
